Ticker,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BANDHANBNK.NS,BERGEPAINT.NS,BHARTIARTL.NS,BIOCON.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CANBK.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,CUMMINSIND.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,EXIDEIND.NS,FSL.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDFCFIRSTB.NS,INDIACEM.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JINDALSTEL.NS,JSWSTEEL.NS,JUBLFOOD.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MARUTI.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NESTLEIND.NS,NMDC.NS,NTPC.NS,ONGC.NS,PNB.NS,POWERGRID.NS,RBLBANK.NS,RELIANCE.NS,SAIL.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,SYNGENE.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,VOLTAS.NS,WIPRO.NS
BAJFINANCE.NS,0.06198141468637291,0.054706853345151366,0.060612710314252236,0.056431172073225164,0.04074236726806153,0.04466140244458857,0.04017338595904653,0.04481316409727798,0.026310347733717248,0.09332495987414781,0.10581448079233045,0.052228995586730886,0.047178751301484426,0.026752221490254947,0.022121739197287025,0.04512599430283364,0.03470016984656997,0.025968831349840134,0.06656473638147344,0.01215089020185712,0.02778759964110336,0.018560117787795215,0.03311716798615457,0.03343074721809163,0.019073290822833117,0.042072129717139486,0.038288442539112344,0.05209275169430909,0.019361867396323597,0.03704072045349572,0.05166782471769431,0.04103326347897556,0.03329891964220947,0.04950643966070484,0.04346950981975698,0.041933782292962185,0.03591850923166012,0.04464842814690557,0.0312785502408285,0.032999484080872034,0.020893079017632005,0.045504224403129345,0.03421561589051926,0.036254235437855276,0.06784631032275786,0.07276600326022058,0.06776214740979004,0.04084108429240044,0.024665783538913705,0.026428151230494513,0.05555778415704189,0.04897240533761726,0.059993293218205956,0.04560323383770158,0.044471309826676166,0.03521729933913039,0.049950080526635965,0.05792974656361072,0.04187373021569575,0.04126815936219528,0.047823990136858355,0.023408469883747625,0.036951222029929245,0.026477940487261247,-0.004799694932712799,0.05846151543159619,0.01801602377170278,0.08102749076333907,0.039595298239257296,0.0578651831931469,0.03678687314734125,0.048247151691583,0.038087732429127545,0.023712046200385823,0.0319921113217125,0.04228220557299458,0.061878569990858556,0.04856867041219951,0.010658626399188803,0.034368116501289556,0.04449040089993019,0.046740874342383214,0.040696184702338066,0.04818264170030387,0.044794207226778696
BANDHANBNK.NS,0.05302194719713922,0.046526807504222605,0.053596336614158926,0.07822032802352413,0.040021702119549654,0.030554344525581142,0.01888319279517232,0.05208426866526039,0.029888485431060242,0.05411691571995021,0.052228995586730886,0.15691928242459804,0.024073265821060504,0.02450382533512435,0.03741054108330439,0.039520729766140156,0.033707592786525485,0.015341242969229282,0.08453177155367994,0.010797042482745555,0.028453051081867447,0.013097988674347695,0.02382442102246591,0.019219026630777115,0.019505806637158125,0.04403885164809364,0.04659614046585078,0.0373893768803729,0.026272821137913047,0.03905759953946813,0.03561555090284751,0.02633178131506406,0.018826169933300295,0.0413910589629713,0.028689763018455966,0.036169089018468846,0.044860857049998266,0.028607646182761105,0.023884926564511078,0.019524398157079716,0.02188594917393731,0.044365823505837856,0.030042676686277064,0.0333667687425504,0.07802290903172132,0.07356607881687811,0.07252475840750083,0.01840431666188748,0.030084982690055953,0.019921680607615122,0.04888156653490281,0.03834063920933845,0.041630835111954465,0.035743482628877325,0.03338516890474284,0.024706423833572258,0.05176271671556472,0.0613210638500666,0.045672312127564625,0.023770455037500058,0.04842885536445462,0.007056390584685962,0.03261541924818701,0.03170783658319078,0.005753404059054847,0.07463940145563384,0.019500184079993602,0.12110489836506602,0.034667920126998354,0.05694694927753838,0.025106171242245335,0.050353399920614626,0.03560432235270646,0.01129736637148395,0.018494641422599236,0.036250034628191444,0.06809061879966018,0.06425161920666198,0.029788879096642858,0.023325272597242912,0.026197466604386644,0.02896659208245104,0.03035533419440312,0.04714344861869285,0.01934670072348523
BERGEPAINT.NS,0.04684258707396086,0.02691200632504971,0.04486798872323968,0.042021472573591796,0.0335940962968788,0.028138150226094363,0.05141467201429862,0.023773442963024888,0.021950129963317296,0.046324394763270695,0.047178751301484426,0.024073265821060504,0.07131443399843225,0.018409026346346852,0.025866807740398335,0.0315328879464133,0.028964325765584407,0.02413037133765207,0.03969661497514466,0.008510787438160496,0.00862597265863666,0.020131443976588077,0.020651660772898504,0.03662231522517535,0.015371627958261238,0.028680328385801278,0.02859582989712318,0.040456795606136436,0.0060877597782635915,0.03634938860909525,0.04641096157795793,0.03418748965205399,0.02938989760319366,0.035083855646354134,0.02646118349937423,0.03070453789720235,0.027896683032386693,0.02367031658016759,0.032940495729337084,0.03185461835042395,0.011618796580725014,0.024240596253748716,0.02317052310099979,0.026582431171337087,0.04252203803257947,0.05322660136746319,0.042710197441904726,0.031205308260774244,0.02493659692532806,0.016066007034695195,0.035441999339018156,0.030950283398524514,0.05417435346193271,0.02041097344227956,0.03403581056539214,0.029317407116911803,0.03124617392440835,0.0400074251843616,0.031912205323907754,0.02781244245438075,0.02746511304052216,0.0211626602399238,0.02585088884743831,0.014068215664094287,-0.010516489489794731,0.035671660951996115,0.0137655494823306,0.0497008416333815,0.02097210769186372,0.037102131001564564,0.024434374443224126,0.02808660533088093,0.04314116119676672,0.0162889745752828,0.029188478980195776,0.03625927531111663,0.041763548530212725,0.03519618831000928,0.015496762609010542,0.031184321184811806,0.03203996137833442,0.03370652386708524,0.03868105942989278,0.030401406787753413,0.037525271779147475
BHARTIARTL.NS,0.03422936551750984,0.02411582240426393,0.03468080999707291,0.043836385948609564,0.021633241539669473,0.019578626603609713,0.017172316608391084,0.02307300983716018,0.02177712349060654,0.026274057387397597,0.026752221490254947,0.02450382533512435,0.018409026346346852,0.05555822021653362,0.019674309098480117,0.023562773816736736,0.023190963392413243,0.009742081088250726,0.03926276597488441,0.013848648293279333,0.01918096634651043,0.010838651795620725,0.022012200425257217,0.014558451008719763,0.011014698354583444,0.029143621793266437,0.019305240097985912,0.023622890137415677,0.018744800027219195,0.015690321705008697,0.028304365389592686,0.024383219019888398,0.020873006942881314,0.020410449977881478,0.021067464167848413,0.022671450161959296,0.022367335130779115,0.030953011119142233,0.017706525203664288,0.013350412305508916,0.011851570615440662,0.023269724302761356,0.016337395989583302,0.022431066012460473,0.03569474510784452,0.042436186441381106,0.03265530371298197,0.021510452309958305,0.017619795784306714,0.011663578015005865,0.030831285495032775,0.028364100515024422,0.023647127672423017,0.019343797773206634,0.023569847278569884,0.02426520844564465,0.026070316292048302,0.02950078088830957,0.02471718383764629,0.021371879406175815,0.03193684294518516,0.010357548577252467,0.023331288882455607,0.019749532162222794,0.018637091439692506,0.03709292174331785,0.01890627314276052,0.039804828658865324,0.02191936735592808,0.03222260734645218,0.020600080582190157,0.025764265788725045,0.025044701594348306,0.010280190808497444,0.01606454320042483,0.022993293311087154,0.03633862314926923,0.036793554938707625,-0.019864093334477646,0.015976674890361347,0.021636038475675218,0.02272969612962251,0.022835672222293605,0.025356724518532273,0.02384854252847451
BIOCON.NS,0.03112809441111495,0.026659741942671452,0.035821935635128054,0.04418754303983226,0.018649694090209893,0.029503193200152704,0.02295805493644267,0.02642579259453836,0.022714812606604188,0.018754999450960517,0.022121739197287025,0.03741054108330439,0.025866807740398335,0.019674309098480117,0.09658325757701354,0.031088124359460966,0.01679071554580973,0.014648239927568248,0.03821652313251504,0.021079953364592036,0.02324975142451314,0.014547612878844126,0.013489729058585299,0.029401698590762353,0.03089512984929211,0.03178122949626471,0.028702331834406562,0.03945368230525331,0.007869543646905265,0.026874413519424035,0.02190739866608165,0.02388897113397132,0.025938281383608038,0.030387644624485528,0.023250181382033774,0.028693548990081773,0.02929279672736183,0.032128730596789036,0.013674859612343486,0.020061442807901442,0.023942029000845442,0.016934356931245082,0.023351409252053354,0.02159322079233415,0.03964170594568747,0.03607069917815553,0.036746793898701315,0.021062175525477376,0.013164556915514606,0.011950214295830668,0.03793157389380458,0.02744257207230712,0.04397420024968859,0.018496336236919105,0.017778063858301024,0.0366833873653525,0.028410659504966424,0.036036176963664325,0.02824705460808518,0.01772974614919341,0.0371367115898287,0.016149625812556946,0.03379717474811359,0.010061727776423408,0.01301230606066736,0.039796685670750696,0.0004962164106501516,0.04870245246492049,0.020020530500388403,0.03779017084984279,0.016256953275200325,0.021189526134489933,0.028736760580679064,0.019352691554025702,0.02626095304168719,0.023913100052347543,0.045314113223032915,0.04202436267893472,0.013856707898299247,0.02427918171736353,0.02455246033908056,0.02224982045061167,0.025645204299530037,0.028342047332817543,0.028542154917690837
BOSCHLTD.NS,0.05161127414123039,0.04293567343758914,0.0553266009656339,0.06137307770182396,0.029705091125090687,0.02796682931697518,0.03031608991185012,0.030917989618132705,0.02859085650073915,0.04375844887656992,0.04512599430283364,0.039520729766140156,0.0315328879464133,0.023562773816736736,0.031088124359460966,0.0739422928537209,0.02955753800355002,0.02613425765756049,0.05763763234326009,0.021407290889244892,0.03383463996575149,0.019244186494761017,0.02867107114721395,0.02651498410761089,0.021936800203538255,0.04195314228750636,0.03825808319204008,0.04414135273534794,0.019461678889484493,0.031247759072142195,0.03796030142643752,0.0297684790891353,0.023106191976215735,0.04378551017939471,0.029926392199312733,0.03793219011036354,0.04086997024626859,0.03679063428462235,0.024209162407034867,0.024896428113120882,0.027910533277828237,0.030263528424635304,0.02696325719302782,0.03433330729468363,0.05760911190480223,0.060693400345913584,0.046780701604522607,0.027722771148391057,0.021785082235576257,0.02216088152251967,0.045833960098563054,0.04133870280535102,0.041677994076209084,0.030201638463266248,0.03557289818601565,0.02668138800145459,0.04586435070538041,0.05219037178396727,0.04029294740930937,0.02452353358625768,0.039111849092105445,0.022563382709582115,0.03470462601814829,0.024421001842269804,0.008474722701420129,0.05316296383160034,0.011512128641597414,0.0688414711665991,0.030894641181327225,0.04840999163675968,0.03171248041708569,0.030832315166069057,0.04082412883728263,0.02217378175248479,0.029690442717280774,0.03930772070831139,0.058282500944033776,0.053415110562575197,0.018240666355872848,0.025062177215525522,0.033050688597634686,0.03473020412534581,0.040501862977981855,0.03995254484589164,0.033445079648191524
BPCL.NS,0.02823982122549526,0.011828912339981155,0.03473252933178336,0.0314501902543656,0.02411933446574945,0.01883909852003292,0.024656908549871254,0.026582182589366395,0.01700934846147591,0.03706056737018123,0.03470016984656997,0.033707592786525485,0.028964325765584407,0.023190963392413243,0.01679071554580973,0.02955753800355002,0.07240552695779409,0.017187596931804654,0.052309694221181834,0.012233447100779352,0.027514865700531972,0.014434241189931245,0.02354405109613465,0.018878651930735388,0.01896132483775257,0.02649245896045374,0.031641350436687546,0.03490791258736182,0.025505019476364053,0.023815856481256115,0.031922136403935986,0.024430773776188783,0.020051756040339243,0.034604851164636054,0.019938382846499264,0.02957685562049087,0.028121843471977007,0.027379883789370733,0.07194691302937292,0.016536871225856696,0.02158506112758646,0.02260178730729012,0.02712271485985339,0.027010379882420114,0.04158501781644792,0.043918098007183645,0.032626589793573295,0.025840425970044673,0.0463784967345178,0.017285735754090675,0.035511848912278494,0.03174320741237289,0.03632424613118089,0.017086972764893595,0.02803851380042906,0.03012361720283655,0.027811903464767206,0.03855081107749383,0.025365537140408248,0.02496290264737859,0.03650861692651706,0.011639145282610881,0.03090964446267513,0.01982214396732358,0.013446125517035806,0.04745791160157316,0.022819163471795537,0.05794556119713642,0.026946636145768643,0.04700040637916098,0.023216165004603828,0.03324534424464128,0.0305016536310897,0.01572731993044356,0.020640083584197583,0.029024593064710842,0.046349859497046,0.03994158516709159,0.024529525028163333,0.02761351315437254,0.03419346798038207,0.024444058015152474,0.026886682141831156,0.02854630507280895,0.032017670334231044
BRITANNIA.NS,0.030742383301160112,0.011703092163764398,0.024907432492483554,0.019846041355501602,0.018949705071116308,0.019442133295738837,0.01931001115481076,0.020431732417702048,0.01261996691586448,0.023016850781157023,0.025968831349840134,0.015341242969229282,0.02413037133765207,0.009742081088250726,0.014648239927568248,0.02613425765756049,0.017187596931804654,0.05754603021650568,0.02165705198645239,0.003931387740360008,0.005892509808848591,0.021219006036280092,0.014091449539741934,0.0020670685046734034,0.012386942158134948,0.026012834972526166,0.015737632347109207,0.01720870980952957,0.004815384807162348,0.03176992917332535,0.02561322719020239,0.022623767180835044,0.012022471387058543,0.024805525095356846,0.015933003244930417,0.023009085686278664,0.02180788322055264,0.009210465950402518,0.015961979259240335,0.03314452856822653,0.009426330416004654,0.018140251212669687,0.02066918727621415,0.020464399068353522,0.019753636689697884,0.029270741692196244,0.02461954909979599,0.01260416434635444,0.011234982901391606,0.014092080520952724,0.014935968028193651,0.013447585742726701,0.0278775787298075,0.014116170358740706,0.02057014637925712,0.01547862823335182,0.021817839423412717,0.019861332020181307,0.021450429842595105,0.021284174850824084,0.01815203933091438,0.024625208881725025,0.009831401664940129,0.0069954569029155615,-0.015252989386455584,0.01272642268642433,0.009062378505040582,0.025982744901768214,0.013148244161672526,0.01964515418208401,0.022756718532376423,0.019217698064324863,0.021381599359892898,0.012822279645386202,0.014299478232385294,0.028263935569152337,0.027133001372361007,0.01875989712984364,0.01643726575759106,0.011080845879316438,0.01201515958342236,0.024847090760053436,0.025667957736618948,0.012955023631862824,0.01427956163578675
CANBK.NS,0.07567379993776219,0.06643668729760117,0.07574802654207825,0.08652826958499706,0.05259515433368251,0.041247132505359024,0.027935855143197193,0.07247574103085794,0.03298785399973179,0.07031159380489513,0.06656473638147344,0.08453177155367994,0.03969661497514466,0.03926276597488441,0.03821652313251504,0.05763763234326009,0.052309694221181834,0.02165705198645239,0.17161249726063504,0.01672112276042714,0.060676621172626614,0.019988012063785542,0.04227548078106018,0.026247204101528167,0.024628974079948313,0.05409459202754188,0.06302341015352653,0.06054908305077083,0.04422712826459088,0.03674158138381809,0.06058448163207605,0.04421284544933166,0.03552189252236998,0.05434515561629692,0.04192159508529991,0.04530130198431253,0.04898346114159155,0.06954231255861737,0.04667381688607203,0.021816189464987593,0.033496350276757264,0.0565111762460473,0.046199561602078,0.03610199994921869,0.10057583097283766,0.1150173939132208,0.08442315897990013,0.039354875197270885,0.046869673330400416,0.034646032792750796,0.08514134608241854,0.07005463576909192,0.06370822191408786,0.0457389874257834,0.05451869332213616,0.03406096037017515,0.057307711317132075,0.08525852017270892,0.051418903750509934,0.04749437326234185,0.08165436718920209,0.013378280844319504,0.07422631544867314,0.04273808538652297,0.021956006031035532,0.1262984345147679,0.03170968416690942,0.14264007398633952,0.044533551752189836,0.09170399015756993,0.030098572674234606,0.08238509510151375,0.0469830716899632,0.023466541348521105,0.03419808309842625,0.046430069461253894,0.08498367823734086,0.092225616779293,0.032578679797429705,0.03277288398879874,0.05407969446977379,0.05314860601117986,0.05008353970221092,0.05868561267809824,0.04639684616535335
CIPLA.NS,0.011066881218360101,0.002531797463834609,0.020457087489388133,0.016412445033795967,0.00474898948672947,0.015317724949906552,0.008066029075009893,0.01010464560415738,0.011913093974616623,0.011630523029356424,0.01215089020185712,0.010797042482745555,0.008510787438160496,0.013848648293279333,0.021079953364592036,0.021407290889244892,0.012233447100779352,0.003931387740360008,0.01672112276042714,0.05039419024667068,0.01317673750737599,0.008905082279326862,0.011280986722022872,0.02552479772675037,0.018264498791982792,0.014500440068939769,0.014200914559328343,0.01562599019794175,0.008825920322069683,0.014144654845442221,0.010297950692995357,0.009716709236865923,0.013487064328721998,0.011540423555518299,0.009640806071709696,0.013617464609362495,0.01139744406895117,0.020415280361237593,0.0041574967713389486,0.009792344645010933,0.011096868514177616,0.007775214741928833,0.009800820979890183,0.01225731634227259,0.016103980096747305,0.014796452416637573,0.01693098885450428,0.014125900432302692,0.0031874533829701554,0.008451297617970987,0.024116413350904475,0.02075778075327257,0.016435891996040994,0.008327307523763792,0.01008222170877138,0.03190977486458527,0.017067260182594794,0.024041284414989216,0.009411454084681886,0.012244105282779716,0.019932955545215,0.009672847434461927,0.01827302105266227,0.00830248841021844,0.007762319517665951,0.017196061231061738,0.003433576034831177,0.022401809429925246,0.00580865200300834,0.02170404135105598,0.010427295122487176,0.006353540903835563,0.015069883822317944,0.022048136374238702,0.011795014468111856,0.016284623902416213,0.02282629931254633,0.016292675034920236,-0.014155516481455539,0.0106554565333706,0.01509626641662554,0.013836940403165,0.013706075971834064,0.01642165227907819,0.010546249374249332
COALINDIA.NS,0.04859391983203744,0.03664701557210763,0.046294605371177244,0.05201528160068934,0.014683533244681399,0.034323159927847305,0.00047285216106365434,0.02710906482182902,0.00916839873993458,0.03261900817699732,0.02778759964110336,0.028453051081867447,0.00862597265863666,0.01918096634651043,0.02324975142451314,0.03383463996575149,0.027514865700531972,0.005892509808848591,0.060676621172626614,0.01317673750737599,0.11601057059278407,0.004536312687216174,0.03024651111676439,0.010593889425439457,0.007786138515177464,0.01679462343148686,0.03532167223459596,0.04108282615719531,0.05771565714482705,4.718470124523628e-06,0.028777248520767667,0.018689681578192712,0.021441982557968094,0.0272941012801076,0.00785513293220339,0.023444113460602233,0.019925388642050873,0.07808784495049342,0.025883894890720932,0.0003695526988593943,0.05306985465176129,0.020845173491846974,0.0182485697432052,0.018801964918188866,0.05866366911620773,0.06167087889885418,0.038747118084030405,0.019082127636973627,0.03508528986410883,0.027772793246496105,0.07150916458464442,0.06004650182295404,0.03035561572073899,0.012681146696155155,0.028757355420244147,0.025391056253301306,0.023931223172504467,0.052491229168260975,0.012606274983594101,0.03602621101400269,0.08506177839455142,0.0031011619567873575,0.07304353299758813,0.04068104519049379,0.05899920253819087,0.05823710747704287,0.025230920284958495,0.07032602428256952,0.038194377046945546,0.07901278039906753,0.022588498760141126,0.028425071226472434,0.02462750981885302,0.016033976888691497,0.022476139914245616,0.021307146152463444,0.0500762979714513,0.06630370658915301,0.018251063862756354,0.020232585928241627,0.02976495462701847,0.02868841863346101,0.01501698490313568,0.033929556641096745,0.02623613416513089
COLPAL.NS,0.019562092826467235,0.010909683354008446,0.024294102605436952,0.03259415883276703,0.0179046256734063,0.01368772052321252,0.01723862768749582,0.012602578083573296,0.014709152612127708,0.01734106595568342,0.018560117787795215,0.013097988674347695,0.020131443976588077,0.010838651795620725,0.014547612878844126,0.019244186494761017,0.014434241189931245,0.021219006036280092,0.019988012063785542,0.008905082279326862,0.004536312687216174,0.040610963730678934,0.015741794497421167,0.017490027887854993,0.009109605506201969,0.022235471247011623,0.01658477900123103,0.01573844962660261,0.0007792510397820075,0.027775167909874904,0.020982086977830883,0.022594322131779566,0.009900760228104287,0.021382892463006526,0.01374076602409176,0.020891637649945265,0.01880345580780321,0.010635134449433106,0.01580324607178109,0.024842264850260812,0.010096971647536637,0.012388876250221276,0.017817522825904295,0.017827232148026024,0.017087666543482677,0.031226532764025317,0.0167354924260489,0.01334311434112933,0.011218735211367134,0.011450372684194273,0.017550646491317903,0.014517297780522275,0.020195842774339803,0.01023118027017908,0.014924766932643786,0.015029442822219418,0.019588173985515617,0.01775598739683006,0.019541037414103096,0.011781565733192284,0.01137579407202154,0.018618025352110778,0.011049016441305286,0.007844842425619147,-0.009379905044855183,0.01628123600527671,0.008743133839910301,0.019491417711687824,0.010857778448641674,0.017843041312929363,0.015201159986410395,0.011703961081255128,0.021861316153222888,0.010595391163375023,0.011702431626503704,0.026897396407462276,0.021627138184541986,0.016927664104847657,0.01150693606760445,0.01194713212085583,0.012842666414759306,0.019398664424229044,0.02057484511198045,0.01148680721998692,0.013700840897071475
CUMMINSIND.NS,0.03337305137475448,0.027545911074376747,0.0389627655038883,0.03883455082601519,0.022283855973456383,0.021163575167768744,0.022145166814464393,0.019731048216829434,0.01714992321477062,0.03055311189842328,0.03311716798615457,0.02382442102246591,0.020651660772898504,0.022012200425257217,0.013489729058585299,0.02867107114721395,0.02354405109613465,0.014091449539741934,0.04227548078106018,0.011280986722022872,0.03024651111676439,0.015741794497421167,0.07575213476308651,0.017409540500192413,0.014821864258167092,0.029665285776035423,0.029435139140476956,0.03159085271234657,0.019072182013385303,0.026152044192283706,0.02774649811803572,0.0279405285321561,0.01650942730295584,0.026170804832482974,0.02047401736383554,0.024279865938603956,0.024402807838813337,0.03173962510125015,0.01781552032298518,0.016363850924030414,0.022861156277305946,0.016221200597742,0.02178381877286303,0.022340512729708703,0.034477666110410914,0.04090778886315412,0.04057905066440726,0.027166784427633414,0.01785997731400634,0.018944549904373487,0.03287824183829441,0.02477628980469121,0.03051672653940378,0.01623395712465491,0.027410998864238242,0.02464326524689599,0.030510747519729067,0.03056999818741458,0.023408337040203623,0.024743945935543823,0.03411054226604498,0.013588573758877504,0.021411689233865945,0.015378992302816507,0.009648071773539926,0.037402892148187185,0.012158906440444466,0.04617152564785391,0.028159668025769368,0.03357245320311894,0.020698163187061015,0.023108716272324314,0.02518648891848276,0.014723513493698138,0.022189856023240234,0.0323582636644174,0.04289625168485787,0.03553455515156162,0.00196993321139116,0.023615829114505563,0.02907575264537417,0.03291595185469327,0.02605903687618657,0.0266628723664569,0.025877427527732855
DIVISLAB.NS,0.0316756697308871,0.012674460542707072,0.04071866019206353,0.02646403016333935,0.022653955999446855,0.02841949733693662,0.03194151943876956,0.014110547150458974,0.020454738236087754,0.03220474933325078,0.03343074721809163,0.019219026630777115,0.03662231522517535,0.014558451008719763,0.029401698590762353,0.02651498410761089,0.018878651930735388,0.0020670685046734034,0.026247204101528167,0.02552479772675037,0.010593889425439457,0.017490027887854993,0.017409540500192413,0.08926074583568262,0.02602598303297634,0.021230378576630553,0.025220854718855712,0.03303477248799795,0.006632980070421147,0.02661337337451981,0.036236537031957214,0.030501696927696338,0.03329904370316265,0.027712707737758527,0.02253452936547058,0.02383973404372321,0.019368652819557082,0.032966427657391155,0.011518714123918802,0.022909715829336416,0.00818584887486213,0.016473755473729815,0.020109163373610947,0.022531866249351794,0.028042287531541202,0.04174966424751265,0.030435688968518906,0.03224290865568901,0.015042809960461626,0.014536476398487666,0.05266908559268119,0.04419092584395107,0.039284157206195845,0.016905404443489282,0.026242933338855617,0.042251117842063486,0.01867053247480973,0.030600017318620464,0.014474286842934841,0.01268607043270713,0.023953913561039746,0.01634123548355694,0.03522853650500206,0.012919790358405582,0.00260557983684453,0.017685679460007306,0.009888264664068197,0.03766839821196953,0.016189013352289203,0.041878954121026754,0.018104240847280507,0.01189961703521843,0.029838067724278924,0.026684576815369343,0.022008823314304194,0.030481016686677093,0.03238350170727704,0.026500273269181883,0.03459499919110095,0.027794621061227442,0.03372296337456833,0.03059201566737746,0.03208968855822884,0.03069050795380038,0.028921181761780344
DRREDDY.NS,0.023539426808785666,0.0018676373767222865,0.025010322076001915,0.023468443339272504,0.012338765858467174,0.014917214041396148,0.019068069780598815,0.014257712652384248,0.013982954743708035,0.01622318364258357,0.019073290822833117,0.019505806637158125,0.015371627958261238,0.011014698354583444,0.03089512984929211,0.021936800203538255,0.01896132483775257,0.012386942158134948,0.024628974079948313,0.018264498791982792,0.007786138515177464,0.009109605506201969,0.014821864258167092,0.02602598303297634,0.05756718329609178,0.023037372797931912,0.014655325344059233,0.021437710435114322,0.0022312857332451017,0.02003938695246737,0.019329088450025827,0.021688694641064314,0.019163182392322606,0.02076734380554351,0.01834546096302867,0.02165407829828661,0.019629668066139035,0.007857090664139418,0.011429029659597925,0.01749889112505427,0.003650401613928231,0.01699197227942472,0.015113876219517985,0.01657045402342218,0.0199810300964461,0.01899963883087126,0.016863174953740682,0.01937900233130324,0.01264612565190473,0.013788422988073624,0.019400745788224167,0.0161946629141511,0.025728243195113208,0.013265189869606857,0.021248999312762612,0.027927400206493393,0.02250607735983274,0.011548059304282933,0.01411816464272901,0.010210595977068217,0.009847744173102366,0.016028379996236557,0.015553180165978337,0.010282335300520097,-0.001335722482999424,0.02021932822789769,0.005521753499892218,0.026006047660942062,0.01813556832322351,0.017075843652108336,0.013244153273532216,0.016862571972250853,0.020370029338095487,0.02116433032708035,0.016210053728660023,0.016662834478165207,0.028066880607436295,0.02067476569895947,-0.0007051696156304125,0.016678390931193766,0.023643618862711446,0.017951318081449025,0.02157230859206716,0.022169361898510324,0.01957048893577708
EICHERMOT.NS,0.046820580013344666,0.03511627369387945,0.04636464785117867,0.06226367787978585,0.04119678931971984,0.028778323933743886,0.03443832561781399,0.031813987586796,0.03456116426567398,0.0386379347644711,0.042072129717139486,0.04403885164809364,0.028680328385801278,0.029143621793266437,0.03178122949626471,0.04195314228750636,0.02649245896045374,0.026012834972526166,0.05409459202754188,0.014500440068939769,0.01679462343148686,0.022235471247011623,0.029665285776035423,0.021230378576630553,0.023037372797931912,0.08892363849651505,0.03293719391126826,0.03419099925136986,0.0135096340780054,0.03677389594087099,0.03616374876944866,0.03797869738805473,0.015818596488032074,0.03515702129798093,0.026961059231111195,0.03390651451098852,0.0393075061676309,0.030638858801988925,0.025033228283426405,0.03429300194153071,0.019247136559148618,0.031582271124696526,0.029608253845300293,0.03186439299013543,0.04609303984584575,0.06712397073746602,0.04274655699697475,0.017290683332647012,0.020754518490631958,0.014502685851695242,0.03253160669542508,0.028054103619428915,0.04945097276154602,0.02839543601326618,0.03135760311020846,0.019558326775370533,0.049938070966806185,0.028492632710272157,0.05259374757303853,0.01956596760298689,0.03211469994733048,0.021462721637314,0.02303302126800074,0.018283461317026496,0.00075592005746094,0.03889508871048727,0.013541347737757475,0.061651609657017284,0.026479365704249618,0.03718122579411793,0.027919338037028296,0.0348194709062047,0.031168547255159,0.016468698795710033,0.027584880231467542,0.03586627081750237,0.0536414296686594,0.039454586956182564,-0.0034244603016091845,0.01775111787819609,0.023247832868175153,0.03556361211811614,0.03180328610642405,0.03969092488241168,0.025041249302113124
